Year,NOC,Continent,PIB,Medals,PIB/MEDALS
2004,ZAF,Africa,255806631391.551,10,25580663139.155098
2004,ZMB,Africa,6221077674.77871,0,0.0
2004,ZWE,Africa,5805598400.0,3,1935199466.6666667
2006,ALB,Europe,8896072918.9814,0,0.0
2006,AND,Europe,3456442102.622,0,0.0
2006,ARG,South America,232557260817.308,0,0.0
2006,ARM,Asia,6384451606.1421,0,0.0
2006,AUS,Oceania,747556154537.287,2,373778077268.6435
2006,AUT,Europe,336280064332.411,30,11209335477.747034
2006,AZE,Asia,20982986344.3027,0,0.0
2006,BEL,Europe,408259840868.823,0,0.0
2006,BGR,Europe,34379808888.6039,1,34379808888.6039
2006,BIH,Europe,12864610865.2428,0,0.0
2006,BLR,Europe,36954312354.3124,1,36954312354.3124
2006,BMU,North America,6144000000.0,0,0.0
2006,BRA,South America,1107626711406.63,0,0.0
2006,CAN,North America,1319264809590.97,69,19119779849.144493
2006,CHE,Europe,443801905407.561,21,21133424067.026714
2006,CHL,South America,153840051814.059,0,0.0
2006,CHN,Asia,2752131773358.92,13,211702444104.5323
2006,CRI,North America,22715540324.3032,0,0.0
2006,CYP,Europe,20072786350.5206,0,0.0
2006,CZE,Europe,156264095664.643,27,5787559098.690482
2006,DEU,Europe,2994703642023.53,54,55457474852.28759
2006,DNK,Europe,282884947702.966,0,0.0
2006,DZA,Africa,117027307540.89,0,0.0
2006,ESP,Europe,1260398977831.76,0,0.0
2006,EST,Europe,17022870405.2189,3,5674290135.072967
2006,ETH,Africa,15280861834.6024,0,0.0
2006,FIN,Europe,217089269791.764,41,5294860238.823512
2006,FRA,Europe,2320536221304.7,15,154702414753.64667
2006,GBR,Europe,2717059797608.1,1,2717059797608.1
2006,GEO,Asia,7745394293.41721,0,0.0
2006,GRC,Europe,273546728473.073,0,0.0
2006,HKG,Asia,193536265094.364,0,0.0
2006,HRV,Europe,50860788253.2176,3,16953596084.405867
2006,HUN,Europe,115751266695.185,0,0.0
2006,IND,Asia,940259888792.141,0,0.0
2006,IRL,Europe,232180617162.279,0,0.0
2006,IRN,Asia,266298911661.144,0,0.0
2006,ISL,Europe,17465318552.2941,0,0.0
2006,ISR,Asia,154145495309.484,0,0.0
2006,ITA,Europe,1949551719389.64,25,77982068775.5856
2006,JPN,Asia,4601663122649.92,1,4601663122649.92
2006,KAZ,Asia,81003884545.4099,0,0.0
2006,KEN,Africa,25825524820.8064,0,0.0
2006,KGZ,Asia,2834168889.42019,0,0.0
2006,KOR,Asia,1053216909887.56,19,55432468941.45053
2006,LBN,Asia,22022709851.5423,0,0.0
2006,LIE,Europe,4000239272.61126,0,0.0
2006,LTU,Europe,30183575103.5262,0,0.0
2006,LUX,Europe,42910146296.0646,0,0.0
2006,LVA,Europe,21570076498.6205,1,21570076498.6205
2006,MCO,Europe,4582988332.70606,0,0.0
2006,MDA,Europe,3408244549.19999,0,0.0
2006,MDG,Africa,6395712392.23682,0,0.0
2006,MKD,Europe,6861222331.96317,0,0.0
2006,MNG,Asia,3414055566.1138,0,0.0
2006,NLD,Europe,733955269898.823,13,56458097684.52485
2006,NOR,Europe,345581369965.54,23,15025276955.023478
2006,NPL,Asia,9043715355.8881,0,0.0
2006,NZL,Oceania,111538810712.665,0,0.0
2006,POL,Europe,344622003093.581,2,172311001546.7905
2006,PRT,Europe,208756449275.848,0,0.0
2006,ROU,Europe,122022997508.01,0,0.0
2006,RUS,Europe,989930542278.695,41,24144647372.651096
2006,SEN,Africa,11697918802.7922,0,0.0
2006,SMR,Europe,1908167105.75837,0,0.0
2006,SVK,Europe,70767338922.4411,1,70767338922.4411
2006,SVN,Europe,39481045038.2637,0,0.0
2006,SWE,Europe,423093437423.762,64,6610834959.746282
2006,THA,Asia,221758196504.936,0,0.0
2006,TJK,Asia,2830220713.07301,0,0.0
2006,TUR,Asia,557057829051.453,0,0.0
2006,UKR,Europe,111884752475.248,3,37294917491.74934
2006,USA,North America,13815586948000.0,52,265684364384.6154
2006,UZB,Asia,17330833852.919,0,0.0
2006,VEN,South America,183477522123.894,0,0.0
2006,ZAF,Africa,303860874149.007,0,0.0
2008,ABW,North America,2843016759.77654,0,0.0
2008,AFG,Asia,10109305182.952,1,10109305182.952
2008,AGO,Africa,88538610805.3214,0,0.0
2008,ALB,Europe,12881353507.8539,0,0.0
2008,AND,Europe,4085630584.44412,0,0.0
2008,ARE,Asia,315474615738.598,0,0.0
2008,ARG,South America,361558037110.419,51,7089373276.674883
2008,ARM,Asia,11662040713.8753,6,1943673452.3125498
2008,ASM,Oceania,560000000.0,0,0.0
2008,ATG,North America,1370070370.37037,0,0.0
2008,AUS,Oceania,1055127126230.98,149,7081390108.932752
2008,AUT,Europe,432051935642.945,3,144017311880.98166
2008,AZE,Asia,48852482960.0779,7,6978926137.153986
2008,BDI,Africa,1611835901.9063,0,0.0
2008,BEL,Europe,517328087920.078,5,103465617584.0156
2008,BEN,Africa,9787735426.00897,0,0.0
2008,BFA,Africa,9451436358.96861,0,0.0
2008,BGD,Asia,91631278239.3237,0,0.0
2008,BGR,Europe,54438966419.8639,5,10887793283.97278
2008,BHS,North America,10526000000.0,7,1503714285.7142856
2008,BIH,Europe,19112739364.8892,0,0.0
2008,BLR,Europe,60763483146.0674,29,2095292522.278186
2008,BLZ,North America,1352588867.72777,0,0.0
2008,BMU,North America,6980000000.0,0,0.0
2008,BOL,South America,16674324661.8681,0,0.0
2008,BRA,South America,1695855391810.9,78,21741735792.447433
2008,BRB,North America,4784925079.03312,0,0.0
2008,BRN,Asia,25710904255.3191,0,0.0
2008,BTN,Asia,1227808790.6733,0,0.0
2008,BWA,Africa,10945070441.9283,0,0.0
2008,CAF,Africa,1993407886.56402,0,0.0
2008,CAN,North America,1552989690721.65,35,44371134020.61857
2008,CHE,Europe,570304197211.707,11,51845836110.15518
2008,CHL,South America,179663403196.985,1,179663403196.985
2008,CHN,Asia,4594307032667.98,184,24969059960.15207
2008,CIV,Africa,34078243426.009,0,0.0
2008,CMR,Africa,27715144580.2691,1,27715144580.2691
2008,COD,Africa,19788515873.8942,0,0.0
2008,COG,Africa,11649857662.1388,0,0.0
2008,COL,South America,242186950900.775,2,121093475450.3875
2008,COM,Africa,915659192.825112,0,0.0
2008,CPV,Africa,1789333748.6799,0,0.0
2008,CRI,North America,30801744881.0001,0,0.0
2008,CUB,North America,56302129629.6296,47,1197917651.6942468
2008,CYM,North America,4586114070.09916,0,0.0
2008,CYP,Europe,27844698989.3072,0,0.0
2008,CZE,Europe,236816485762.988,7,33830926537.569714
2008,DEU,Europe,3745264093617.19,99,37830950440.577675
2008,DJI,Africa,999105339.267729,0,0.0
2008,DMA,North America,458188888.888889,0,0.0
2008,DNK,Europe,353361038818.383,19,18597949411.493843
2008,DOM,North America,48122547177.1881,2,24061273588.59405
2008,DZA,Africa,171000699876.747,2,85500349938.3735
2008,ECU,South America,61762635000.0,1,61762635000.0
2008,EGY,Africa,162818181818.182,1,162818181818.182
2008,ERI,Africa,1380188800.0,0,0.0
2008,ESP,Europe,1631863493552.34,70,23312335622.17629
2008,EST,Europe,24341678628.9732,3,8113892876.324401
2008,ETH,Africa,27066912635.2228,7,3866701805.031829
2008,FIN,Europe,285716311136.719,5,57143262227.343796
2008,FJI,Oceania,3523185919.55826,0,0.0
2008,FRA,Europe,2930303780828.12,77,38055893257.50806
2008,FSM,Oceania,263145100.0,0,0.0
2008,GAB,Africa,15571349775.7848,0,0.0
2008,GBR,Europe,2938882352941.18,81,36282498184.459015
2008,GEO,Asia,12795076469.0099,6,2132512744.834983
2008,GHA,Africa,28678701891.0957,0,0.0
2008,GIN,Africa,6964179193.84418,0,0.0
2008,GMB,Africa,1561763437.0325,0,0.0
2008,GNB,Africa,868154708.520179,0,0.0
2008,GNQ,Africa,19749893536.3204,0,0.0
2008,GRC,Europe,355908689477.445,7,50844098496.777855
2008,GRD,North America,825976037.037037,0,0.0
2008,GTM,North America,38503862830.6878,0,0.0
2008,GUM,Oceania,4658000000.0,0,0.0
2008,GUY,South America,3025187923.58617,0,0.0
2008,HKG,Asia,219279678430.164,0,0.0
2008,HND,North America,13881701033.6546,0,0.0
2008,HRV,Europe,70750646248.0563,5,14150129249.611261
2008,HTI,North America,10485225353.1801,0,0.0
2008,HUN,Europe,158374419641.016,27,5865719245.963555
2008,IDN,Asia,510228634992.258,7,72889804998.894
2008,IND,Asia,1198895582137.51,3,399631860712.50336
2008,IRL,Europe,275447471451.063,3,91815823817.021
2008,IRN,Asia,412336172446.849,2,206168086223.4245
2008,IRQ,Asia,131614433712.245,0,0.0
2008,ISL,Europe,18074622987.0185,14,1291044499.07275
2008,ISR,Asia,216711549609.81,1,216711549609.81
2008,ITA,Europe,2408655348718.59,42,57348936874.25214
2008,JAM,North America,13709402085.3206,14,979243006.0943286
2008,JOR,Asia,22657662392.5602,0,0.0
2008,JPN,Asia,5106679115127.3,51,100130963041.71176
2008,KAZ,Asia,133441612246.798,13,10264739403.599846
2008,KEN,Africa,35895153327.8497,15,2393010221.8566465
2008,KGZ,Asia,5139957784.91084,2,2569978892.45542
2008,KHM,Asia,10351914093.1723,0,0.0
2008,KIR,Oceania,141042610.300285,0,0.0
2008,KNA,North America,777691333.333333,0,0.0
2008,KOR,Asia,1047339010225.25,78,13427423208.016026
2008,KWT,Asia,147395089285.714,0,0.0
2008,LAO,Asia,5446434031.69042,0,0.0
2008,LBN,Asia,29118916105.6053,0,0.0
2008,LBR,Africa,1726000000.0,0,0.0
2008,LBY,Africa,86708074534.1615,0,0.0
2008,LCA,North America,1437731111.11111,0,0.0
2008,LIE,Europe,5081432924.0144,0,0.0
2008,LKA,Asia,40713812309.7316,0,0.0
2008,LSO,Africa,1766825412.77296,0,0.0
2008,LTU,Europe,47797551587.8823,5,9559510317.57646
2008,LUX,Europe,58844277701.5258,0,0.0
2008,LVA,Europe,35854274228.9139,3,11951424742.9713
2008,MAR,Africa,92507257783.5697,2,46253628891.78485
2008,MCO,Europe,6476490405.74191,0,0.0
2008,MDA,Europe,6054849884.52656,1,6054849884.52656
2008,MDG,Africa,10725137930.8286,0,0.0
2008,MDV,Asia,2271646187.5,0,0.0
2008,MEX,North America,1109989063586.62,4,277497265896.655
2008,MHL,Oceania,151898900.0,0,0.0
2008,MKD,Europe,9909548410.82744,0,0.0
2008,MLI,Africa,9838403090.95859,0,0.0
2008,MLT,Europe,9090406767.24769,0,0.0
2008,MMR,Asia,23013015832.1023,0,0.0
2008,MNE,Europe,4545674527.61096,0,0.0
2008,MNG,Asia,5623216448.86852,4,1405804112.21713
2008,MOZ,Africa,12556195188.5962,0,0.0
2008,MRT,Africa,5206444406.66154,0,0.0
2008,MUS,Africa,9990370016.30771,1,9990370016.30771
2008,MWI,Africa,5321012192.33619,0,0.0
2008,MYS,Asia,230813897715.69,1,230813897715.69
2008,NAM,Africa,8607475308.11833,0,0.0
2008,NER,Africa,7297600896.86099,0,0.0
2008,NGA,Africa,339476215683.592,23,14759835464.504
2008,NIC,North America,8496946608.23151,0,0.0
2008,NLD,Europe,951869997864.062,61,15604426194.49282
2008,NOR,Europe,462250000000.0,22,21011363636.363636
2008,NPL,Asia,12545438605.3959,0,0.0
2008,NZL,Oceania,133131369930.414,15,8875424662.0276
2008,OMN,Asia,60905452535.7607,0,0.0
2008,PAK,Asia,170077814106.305,0,0.0
2008,PAN,North America,25155888600.0,1,25155888600.0
2008,PER,South America,120550599815.441,0,0.0
2008,PHL,Asia,181624577154.679,0,0.0
2008,PLW,Oceania,198283900.0,0,0.0
2008,PNG,Oceania,11670840931.8173,0,0.0
2008,POL,Europe,533609081852.897,20,26680454092.644848
2008,PRI,North America,93639300000.0,0,0.0
2008,PRT,Europe,263416394624.084,2,131708197312.042
2008,PRY,South America,24615276689.8602,0,0.0
2008,QAT,Asia,115270054945.055,0,0.0
2008,ROU,Europe,214313628965.024,22,9741528589.319273
2008,RUS,Europe,1660846387624.78,142,11696101321.301268
2008,RWA,Africa,5177230923.28829,0,0.0
2008,SAU,Asia,519796738640.0,0,0.0
2008,SDN,Africa,64831935604.2484,1,64831935604.2484
2008,SEN,Africa,16853991176.9058,0,0.0
2008,SGP,Asia,193611986712.842,3,64537328904.28067
2008,SLB,Oceania,699203616.463816,0,0.0
2008,SLE,Africa,2505458705.03338,0,0.0
2008,SLV,North America,17986890000.0,0,0.0
2008,SMR,Europe,2393437820.41892,0,0.0
2008,SRB,Europe,52194221468.5007,15,3479614764.5667133
2008,STP,Africa,188021190.592847,0,0.0
2008,SUR,South America,3532969034.60838,0,0.0
2008,SVK,Europe,100879902984.983,10,10087990298.4983
2008,SVN,Europe,55779427739.6609,5,11155885547.932178
2008,SWE,Europe,517706149201.196,7,73958021314.45657
2008,SWZ,Africa,3294093485.20796,0,0.0
2008,SYC,Africa,967199593.960157,0,0.0
2008,SYR,Asia,218089977728.285,0,0.0
2008,TCD,Africa,10393834720.852,0,0.0
2008,TGO,Africa,3323677130.04484,1,3323677130.04484
2008,THA,Asia,291382991177.698,4,72845747794.4245
2008,TJK,Asia,5161337336.40365,2,2580668668.201825
2008,TKM,Asia,19271523178.8079,0,0.0
2008,TLS,Oceania,648492700.0,0,0.0
2008,TON,Oceania,344428609.006734,0,0.0
2008,TTO,North America,27871587349.5413,6,4645264558.256884
2008,TUN,Africa,44860969077.1853,1,44860969077.1853
2008,TUR,Asia,770462156204.38,7,110066022314.91142
2008,TUV,Oceania,31873846.6700218,0,0.0
2008,TZA,Africa,27941177434.5087,0,0.0
2008,UGA,Africa,14440404021.4881,0,0.0
2008,UKR,Europe,188111140643.985,31,6068101311.09629
2008,URY,South America,30366213119.2928,0,0.0
2008,USA,North America,14769857911000.0,317,46592611706.6246
2008,UZB,Asia,29549438883.8338,6,4924906480.638967
2008,VCT,North America,732663263.520122,0,0.0
2008,VEN,South America,315953388510.678,1,315953388510.678
2008,VIR,North America,4244000000.0,0,0.0
2008,VNM,Asia,99130304099.1274,1,99130304099.1274
2008,VUT,Oceania,590748237.021657,0,0.0
2008,WSM,Oceania,641346174.895904,0,0.0
2008,YEM,Asia,26910851361.7555,0,0.0
2008,ZAF,Africa,316132138757.081,1,316132138757.081
2008,ZMB,Africa,17910858637.9048,0,0.0
2008,ZWE,Africa,4415702800.0,4,1103925700.0
2010,ALB,Europe,11926922828.9911,0,0.0
2010,AND,Europe,3449925738.86069,0,0.0
2010,ARG,South America,423627422092.49,0,0.0
2010,ARM,Asia,9260284937.79781,0,0.0
2010,AUS,Oceania,1147589183475.73,3,382529727825.24335
2010,AUT,Europe,392275107258.667,26,15087504125.333345
2010,AZE,Asia,52909294791.9262,0,0.0
2010,BEL,Europe,481420882905.001,0,0.0
2010,BGR,Europe,50682061053.2016,0,0.0
2010,BIH,Europe,17176781065.8902,0,0.0
2010,BLR,Europe,57222490768.7143,3,19074163589.571434
2010,BMU,North America,6634526000.0,0,0.0
2010,BRA,South America,2208838108577.09,0,0.0
2010,CAN,North America,1617343367486.26,90,17970481860.958443
2010,CHE,Europe,603434493402.679,12,50286207783.55658
2010,CHL,South America,217105420016.533,0,0.0
2010,CHN,Asia,6087163874510.73,19,320377046026.88055
2010,COL,South America,286563105192.456,0,0.0
2010,CYM,North America,4156990816.04561,0,0.0
2010,CYP,Europe,25732432719.0773,0,0.0
2010,CZE,Europe,209069940963.177,9,23229993440.353
2010,DEU,Europe,3399667820000.01,54,62956811481.48166
2010,DNK,Europe,321995279401.502,0,0.0
2010,DZA,Africa,161207270185.25,0,0.0
2010,ESP,Europe,1422108199783.34,0,0.0
2010,EST,Europe,19523477325.6235,1,19523477325.6235
2010,ETH,Africa,29933790334.3418,0,0.0
2010,FIN,Europe,249424310816.667,47,5306900230.14185
2010,FRA,Europe,2645187882116.67,14,188941991579.76215
2010,GBR,Europe,2491110093454.18,1,2491110093454.18
2010,GEO,Asia,12243505582.6741,0,0.0
2010,GHA,Africa,32197272797.2028,0,0.0
2010,GRC,Europe,297124961971.501,0,0.0
2010,HKG,Asia,228637697575.04,0,0.0
2010,HRV,Europe,60426018629.2992,3,20142006209.7664
2010,HUN,Europe,132231134158.608,0,0.0
2010,IND,Asia,1675615335600.56,0,0.0
2010,IRL,Europe,221876011283.5,0,0.0
2010,IRN,Asia,486807615326.147,0,0.0
2010,ISL,Europe,13751161917.7398,0,0.0
2010,ISR,Asia,234654589559.973,0,0.0
2010,ITA,Europe,2136099955236.67,5,427219991047.334
2010,JAM,North America,13220556882.7046,0,0.0
2010,JPN,Asia,5759071769013.11,7,822724538430.4443
2010,KAZ,Asia,148047348240.643,1,148047348240.643
2010,KGZ,Asia,4794357795.07139,0,0.0
2010,KOR,Asia,1144066965324.49,18,63559275851.36056
2010,LBN,Asia,38443907042.3217,0,0.0
2010,LIE,Europe,5082366478.08994,0,0.0
2010,LTU,Europe,37128694028.243,0,0.0
2010,LVA,Europe,23956163076.5575,3,7985387692.185833
2010,MAR,Africa,93216746661.5977,0,0.0
2010,MCO,Europe,5367625613.15127,0,0.0
2010,MDA,Europe,6974982392.67155,0,0.0
2010,MEX,North America,1057801295584.05,0,0.0
2010,MKD,Europe,9407168702.4313,0,0.0
2010,MNE,Europe,4143033275.88493,0,0.0
2010,MNG,Asia,7189481824.07288,0,0.0
2010,NLD,Europe,847380859016.668,11,77034623546.96982
2010,NOR,Europe,428757038466.841,39,10993770217.098488
2010,NPL,Asia,16002656434.4746,0,0.0
2010,NZL,Oceania,146517541181.254,0,0.0
2010,PAK,Asia,177165635077.065,0,0.0
2010,PER,South America,147528937028.778,0,0.0
2010,POL,Europe,479834179020.33,8,59979272377.54125
2010,PRT,Europe,238113003233.284,0,0.0
2010,ROU,Europe,166309355234.589,0,0.0
2010,RUS,Europe,1524917468442.01,25,60996698737.6804
2010,SEN,Africa,16121314670.9653,0,0.0
2010,SMR,Europe,1881214370.93994,0,0.0
2010,SRB,Europe,41819468691.8251,0,0.0
2010,SVK,Europe,90801178162.2502,3,30267059387.416733
2010,SVN,Europe,48208240226.4501,3,16069413408.816702
2010,SWE,Europe,495812558843.31,18,27545142157.961666
2010,TJK,Asia,5642178579.58438,0,0.0
2010,TUR,Asia,776992599946.766,0,0.0
2010,UKR,Europe,141209864408.488,0,0.0
2010,USA,North America,15048964444000.0,97,155143963340.20618
2010,UZB,Asia,49765676402.4495,0,0.0
2010,ZAF,Africa,417365076968.257,0,0.0
2012,ABW,North America,2615083798.88268,0,0.0
2012,AFG,Asia,19907317065.6666,1,19907317065.6666
2012,AGO,Africa,124998158417.861,0,0.0
2012,ALB,Europe,12319830437.3467,0,0.0
2012,AND,Europe,3188652765.36184,0,0.0
2012,ARE,Asia,374590657683.251,0,0.0
2012,ARG,South America,545982375701.128,19,28735914510.585682
2012,ARM,Asia,10619320048.5857,3,3539773349.5285664
2012,ASM,Oceania,640000000.0,0,0.0
2012,ATG,North America,1199948148.14815,0,0.0
2012,AUS,Oceania,1546508558465.66,114,13565864547.944386
2012,AUT,Europe,409401816050.531,0,0.0
2012,AZE,Asia,69683935845.2139,10,6968393584.52139
2012,BDI,Africa,2333341374.89657,0,0.0
2012,BEL,Europe,496152879924.727,3,165384293308.24234
2012,BEN,Africa,11141358945.1349,0,0.0
2012,BFA,Africa,12561016091.4673,0,0.0
2012,BGD,Asia,133355749482.478,0,0.0
2012,BGR,Europe,54300857424.4415,2,27150428712.22075
2012,BHS,North America,10720500000.0,4,2680125000.0
2012,BIH,Europe,17221192487.0296,0,0.0
2012,BLR,Europe,65685102554.8759,23,2855874024.125039
2012,BLZ,North America,1531348953.18392,0,0.0
2012,BMU,North America,6378188000.0,0,0.0
2012,BOL,South America,27084497481.9103,0,0.0
2012,BRA,South America,2465228293894.01,59,41783530404.983215
2012,BRB,North America,4610095997.77104,0,0.0
2012,BRN,Asia,19047940300.8963,0,0.0
2012,BRN,Asia,30749308510.6383,1,30749308510.6383
2012,BTN,Asia,1781281281.57912,0,0.0
2012,BWA,Africa,14380004175.1194,1,14380004175.1194
2012,CAF,Africa,2510126699.05356,0,0.0
2012,CAN,North America,1828366481521.6,55,33243026936.756367
2012,CHE,Europe,692109693986.886,4,173027423496.7215
2012,CHL,South America,267175872540.066,0,0.0
2012,CHN,Asia,8532229986993.65,125,68257839895.9492
2012,CIV,Africa,36302305578.2487,0,0.0
2012,CMR,Africa,30155064574.0734,0,0.0
2012,COD,Africa,29306235826.3885,0,0.0
2012,COG,Africa,17692911280.5627,0,0.0
2012,COL,South America,370921320483.841,8,46365165060.480125
2012,COM,Africa,1015843368.79008,0,0.0
2012,CPV,Africa,1741809808.96442,0,0.0
2012,CRI,North America,47231651862.8399,0,0.0
2012,CUB,North America,73141000000.0,14,5224357142.857142
2012,CYM,North America,4291158967.90881,0,0.0
2012,CYP,Europe,24978513426.6992,1,24978513426.6992
2012,CZE,Europe,208857719320.649,14,14918408522.9035
2012,DEU,Europe,3527143188785.16,94,37522799880.69319
2012,DJI,Africa,1353632941.5207,0,0.0
2012,DMA,North America,485996296.296296,0,0.0
2012,DNK,Europe,327148943812.137,16,20446808988.258564
2012,DOM,North America,60681537195.7996,2,30340768597.8998
2012,DZA,Africa,209058991952.125,1,209058991952.125
2012,ECU,South America,87924544000.0,0,0.0
2012,EGY,Africa,279116666666.667,2,139558333333.3335
2012,ESP,Europe,1324744314781.64,63,21027687536.216507
2012,EST,Europe,23019150071.1867,2,11509575035.59335
2012,ETH,Africa,43310721414.0829,7,6187245916.297557
2012,FIN,Europe,258290060227.734,5,51658012045.5468
2012,FJI,Oceania,3972012570.53467,0,0.0
2012,FRA,Europe,2683671716967.19,82,32727703865.453537
2012,FSM,Oceania,327248700.0,0,0.0
2012,GAB,Africa,17170465294.0332,1,17170465294.0332
2012,GBR,Europe,2719158341005.79,126,21580621754.014206
2012,GEO,Asia,16488403076.3641,7,2355486153.7662997
2012,GHA,Africa,41270954737.2459,0,0.0
2012,GIN,Africa,7638045254.42864,0,0.0
2012,GMB,Africa,1415006238.09509,0,0.0
2012,GNB,Africa,989271229.637162,0,0.0
2012,GNQ,Africa,22388345810.2466,0,0.0
2012,GRC,Europe,242029307133.408,3,80676435711.136
2012,GRD,North America,799882259.259259,1,799882259.259259
2012,GTM,North America,49593961141.7484,1,49593961141.7484
2012,GUM,Oceania,5265000000.0,0,0.0
2012,GUY,South America,4063089191.87525,0,0.0
2012,HKG,Asia,262629441493.476,1,262629441493.476
2012,HND,North America,18528601901.324,0,0.0
2012,HRV,Europe,57192346923.335,35,1634067054.9524286
2012,HTI,North America,13708926466.2732,0,0.0
2012,HUN,Europe,128857370476.631,26,4956052710.639654
2012,IDN,Asia,917869910105.749,2,458934955052.8745
2012,IND,Asia,1827637859135.7,6,304606309855.95
2012,IRL,Europe,225496810956.67,5,45099362191.334
2012,IRN,Asia,644035510447.901,12,53669625870.65842
2012,IRQ,Asia,218002481737.691,0,0.0
2012,ISL,Europe,14751508133.5443,0,0.0
2012,ISR,Asia,258417104163.53,0,0.0
2012,ITA,Europe,2086957656821.6,68,30690553776.78824
2012,JAM,North America,14807086889.2099,25,592283475.568396
2012,JOR,Asia,31634561690.1408,0,0.0
2012,JPN,Asia,6272362996105.03,84,74670988048.86942
2012,KAZ,Asia,207998568865.789,13,15999889912.753
2012,KEN,Africa,56396706005.9435,11,5126973273.2675905
2012,KGZ,Asia,6605139933.41063,0,0.0
2012,KHM,Asia,14054443213.4639,0,0.0
2012,KIR,Oceania,189630114.855587,0,0.0
2012,KNA,North America,826231629.62963,0,0.0
2012,KOR,Asia,1278427634342.59,61,20957830071.190002
2012,KWT,Asia,174070382279.385,1,174070382279.385
2012,LAO,Asia,10192848926.2582,0,0.0
2012,LBN,Asia,44016799515.8209,0,0.0
2012,LBR,Africa,2791614000.0,0,0.0
2012,LBY,Africa,92538004279.9398,0,0.0
2012,LCA,North America,1605146777.77778,0,0.0
2012,LIE,Europe,5456009384.66461,0,0.0
2012,LKA,Asia,68434409315.1123,0,0.0
2012,LSO,Africa,2477702252.80078,0,0.0
2012,LTU,Europe,42927454291.478,5,8585490858.295599
2012,LUX,Europe,59776383527.3602,0,0.0
2012,LVA,Europe,28169902669.3784,3,9389967556.459467
2012,MAR,Africa,98266306615.3632,1,98266306615.3632
2012,MCO,Europe,5743029680.07195,0,0.0
2012,MDA,Europe,8709138764.75916,2,4354569382.37958
2012,MDG,Africa,11578974887.9562,0,0.0
2012,MDV,Asia,2886170571.69634,0,0.0
2012,MEX,North America,1201089987015.45,24,50045416125.643745
2012,MHL,Oceania,180436300.0,0,0.0
2012,MKD,Europe,9745251126.0109,0,0.0
2012,MLI,Africa,12442035328.035,0,0.0
2012,MLT,Europe,9462238211.48657,0,0.0
2012,MMR,Asia,58318677644.9492,0,0.0
2012,MNE,Europe,4087725812.66864,14,291980415.19061714
2012,MNG,Asia,12292770631.1967,5,2458554126.23934
2012,MOZ,Africa,16350813486.9908,0,0.0
2012,MRT,Africa,6728208836.22143,0,0.0
2012,MUS,Africa,11668685524.1265,0,0.0
2012,MWI,Africa,6028487928.83351,0,0.0
2012,MYS,Asia,314443149443.149,2,157221574721.5745
2012,NAM,Africa,13042007432.4489,0,0.0
2012,NER,Africa,9426913349.22319,0,0.0
2012,NGA,Africa,455501524575.498,0,0.0
2012,NIC,North America,10532006608.1447,0,0.0
2012,NLD,Europe,838923319919.531,69,12158308984.341028
2012,NOR,Europe,509506317146.541,17,29970959832.14947
2012,NPL,Asia,21703106501.9674,0,0.0
2012,NRU,Oceania,96927201.4848422,0,0.0
2012,NZL,Oceania,176206659722.524,27,6526172582.315703
2012,OMN,Asia,87408842652.7958,0,0.0
2012,PAK,Asia,224383620829.57,0,0.0
2012,PAN,North America,40429734400.0,0,0.0
2012,PER,South America,192648999090.082,0,0.0
2012,PHL,Asia,261920509950.555,0,0.0
2012,PLW,Oceania,212397800.0,0,0.0
2012,PNG,Oceania,21295659243.6168,0,0.0
2012,POL,Europe,498523568248.119,12,41543630687.343254
2012,PRI,North America,101564800000.0,2,50782400000.0
2012,PRT,Europe,216224240577.957,2,108112120288.9785
2012,PRY,South America,33296438306.4747,0,0.0
2012,QAT,Asia,186833502362.128,2,93416751181.064
2012,ROU,Europe,170635805316.879,16,10664737832.304937
2012,RUS,Europe,2208295773643.15,140,15773541240.308214
2012,RWA,Africa,7650671476.94976,0,0.0
2012,SAU,Asia,735974843348.664,4,183993710837.166
2012,SDN,Africa,63195499524.2094,0,0.0
2012,SEN,Africa,17660871725.9977,0,0.0
2012,SGP,Asia,295087220933.024,4,73771805233.256
2012,SLB,Oceania,1191045573.19991,0,0.0
2012,SLE,Africa,3801862611.36414,0,0.0
2012,SLV,North America,21386150000.0,0,0.0
2012,SMR,Europe,1604779647.95066,0,0.0
2012,SRB,Europe,43309252921.0567,16,2706828307.566044
2012,STP,Africa,250680845.747837,0,0.0
2012,SUR,South America,4980000000.0,0,0.0
2012,SVK,Europe,94253181330.3891,5,18850636266.07782
2012,SVN,Europe,46577793184.0031,5,9315558636.80062
2012,SWE,Europe,552483727282.802,22,25112896694.672817
2012,SWZ,Africa,4886533032.88672,0,0.0
2012,SYC,Africa,1059496470.21959,0,0.0
2012,SYR,Asia,44117799606.7108,0,0.0
2012,TCD,Africa,12367363677.6199,0,0.0
2012,TGO,Africa,3873308389.30006,0,0.0
2012,THA,Asia,397558222957.17,3,132519407652.39
2012,TJK,Asia,7633049792.09321,1,7633049792.09321
2012,TKM,Asia,35164210526.3158,0,0.0
2012,TLS,Oceania,1160389500.0,0,0.0
2012,TON,Oceania,470714083.426751,0,0.0
2012,TTO,North America,25781712702.8567,10,2578171270.2856703
2012,TUN,Africa,47311159485.2423,3,15770386495.080767
2012,TUR,Asia,880556375779.51,5,176111275155.902
2012,TUV,Oceania,39345620.2112239,0,0.0
2012,TZA,Africa,39650530214.3287,0,0.0
